X,topic_number,sentiment,type_of_sentiment
27125,6,0.163511275741215,pos
27126,5,0.147145086361494,pos
27127,5,0.122692168063863,pos
27128,3,0.31644925912791,pos
27129,8,0.0970372640187415,pos
27130,6,0.12719012061254,pos
27131,7,0.239565766081757,pos
27132,7,0.430786055667243,pos
27133,1,0.321189626721287,pos
27134,7,0.226501028091797,pos
27135,3,0.289104822280328,pos
27136,2,0.0585813045024476,pos
27137,4,-0.0259596490099986,neg
27138,6,0.0743579924839471,pos
27139,4,0.154745192936723,pos
27140,5,0.100509979811815,pos
27141,2,-0.101609834737662,neg
27142,1,0.147643129443791,pos
27143,1,0.171152205554051,pos
27144,3,0.309671017103554,pos
27145,7,0.231341500538031,pos
27146,3,0.251503932290403,pos
27147,6,0.173955422176136,pos
27148,8,0.0547770574709489,pos
27149,8,0.127142256206397,pos
27150,1,0.117799558519067,pos
27151,6,0.314682553192718,pos
27152,6,0.0905622378041512,pos
27153,8,0.552891531165894,pos
27154,1,0.192913123863551,pos
27155,0,0.339026955219562,pos
27156,4,0.0356513517468488,pos
27157,4,0.228075587153385,pos
27158,2,0.0142275722768416,pos
27159,5,0.424379400591196,pos
27160,3,0.263057277965782,pos
27161,5,0.0810263452665245,pos
27162,4,0.342928038580421,pos
27163,5,0.135662430016576,pos
27164,3,0.268675611889488,pos
27165,3,0.208634059803248,pos
27166,7,0.163625154880885,pos
27167,6,0.0999540294861352,pos
27168,2,-0.090207320820846,neg
27169,1,0.0194777358125255,pos
27170,5,0.221884045770112,pos
27171,6,-0.00882462324103118,neu
27172,1,0.0692588764430895,pos
27173,7,0.063673294633154,pos
27174,5,0.254768683070811,pos
27175,4,0.27919336102589,pos
27176,7,0.13978676484842,pos
27177,5,0.108797543225063,pos
27178,6,0.179023468763541,pos
27179,5,0.279297439968542,pos
27180,7,0.228167050936784,pos
27181,2,-0.034067365817133,neg
27182,6,0.278329773096656,pos
27183,8,0.221520321740113,pos
27184,2,-0.125806110566938,neg
27185,6,0.163964394620907,pos
27186,7,0.21598680295464,pos
27187,7,0.226776298917029,pos
27188,7,0.187439895279511,pos
27189,4,0.390186680067512,pos
27190,2,0.00181041445276258,neu
27191,7,0.205799575676967,pos
27192,7,-0.179059600156446,neg
27193,7,0.15383200658592,pos
27194,5,0.282164021307688,pos
27195,7,0.320032187785342,pos
27196,7,0.232999836716155,pos
27197,7,0.0429218221305379,pos
27198,1,0.0209765564380856,pos
27199,0,0.0826935749913552,pos
27200,6,0.0241577397996459,pos
27201,6,0.239597751963225,pos
27202,8,-0.0446419251538579,neg
27203,6,0.28979658696669,pos
27204,7,0.156912850918458,pos
27205,6,0.188520917232762,pos
27206,7,0.171057505850773,pos
27207,6,0.148549935443044,pos
27208,6,0.16190782328077,pos
27209,8,-0.0613602679657365,neg
27210,6,0.0902589629168862,pos
27211,6,0.242044310712018,pos
27212,0,0.011442907493978,pos
27213,1,0.0611833939312289,pos
27214,5,0.137255852436403,pos
27215,4,0.064716881033056,pos
27216,7,-0.0476034145050404,neg
27217,4,-0.0437256458558738,neg
27218,2,-0.137725617631759,neg
27219,3,0.0938621626084722,pos
27220,6,-0.271197158369983,neg
27221,8,-0.122717224734013,neg
27222,7,0.1444201497068,pos
27223,0,0.197106528647361,pos
27224,6,0.190422656583052,pos
27225,1,-0.0665887260008392,neg
27226,3,0.488811272784693,pos
27227,4,0.164361019301858,pos
27228,7,0.0909313577179414,pos
27229,4,0.193420467995798,pos
27230,3,0.0539862690894327,pos
27231,4,0.256861041965445,pos
27232,4,0.334638122748825,pos
27233,3,0.305181744993536,pos
27234,0,0.171225066588359,pos
27235,5,0.147129078801671,pos
27236,7,0.199819437474066,pos
27237,6,0.134109379023301,pos
27238,1,0.108622025013245,pos
27239,4,0.303726113576272,pos
27240,7,0.041897920580386,pos
27241,6,0.418160615596203,pos
27242,7,0.23266018865242,pos
27243,7,0.344954021167953,pos
27244,7,-0.029061852533352,neg
27245,8,-0.265818757642118,neg
27246,7,0.0402252337324667,pos
27247,5,0.156431064081697,pos
27248,1,0.154172157227784,pos
27249,5,0.0807677491276174,pos
27250,1,0.0781576483695579,pos
27251,6,0.0390899300329252,pos
27252,2,0.112333557022537,pos
27253,7,0.149874838054719,pos
27254,1,0.24363616178388,pos
27255,7,0.104575279432498,pos
27256,1,-0.08076957108586,neg
27257,6,0.319109366117665,pos
27258,1,0.129435693340964,pos
27259,0,0.199223819866935,pos
27260,8,0.128722785385681,pos
27261,4,-0.196241761831081,neg
27262,1,0.235968269217359,pos
27263,4,0.0253415696890516,pos
27264,3,0.404586776439952,pos
27265,8,0.521073490740421,pos
27266,6,0.256463115738657,pos
27267,6,0.279415948309813,pos
27268,8,0.275817549281653,pos
27269,3,0.291095827669898,pos
27270,6,0.525604579148803,pos
27271,6,0.247543467650441,pos
27272,1,0.440024054851073,pos
27273,1,0.0678848990161561,pos
27274,6,0.316360050420741,pos
27275,7,-0.0976680304211615,neg
27276,7,0.335399634542169,pos
27277,5,0.242379103803964,pos
27278,8,-0.0580560649579863,neg
27279,5,0.00661255475385855,neu
27280,4,0.219839031886503,pos
27281,5,0.227638619644589,pos
27282,0,0.413686622841766,pos
27283,6,0.500717767463984,pos
27284,8,-0.258708483282171,neg
27285,4,0.221814297006761,pos
27286,6,0.169778392551042,pos
27287,3,0.175364781455982,pos
27288,4,0.335574406018474,pos
27289,7,0.182923657432152,pos
27290,4,0.109858930239455,pos
27291,6,0.211310811178668,pos
27292,5,0.131673549391179,pos
27293,2,-0.286820963409518,neg
27294,7,0.188545973756132,pos
27295,6,0.17849249812946,pos
27296,3,0.418542120519793,pos
27297,4,-0.127920429813366,neg
27298,2,-0.140322048711021,neg
27299,3,0.320205831949112,pos
27300,7,0.102637862592018,pos
27301,6,0.218141905259643,pos
27302,6,0.171932812233392,pos
27303,6,0.0929849065151966,pos
27304,0,0.307603885409071,pos
27305,1,0.135719495668979,pos
27306,5,0.383389504832763,pos
27307,8,0.19230894053721,pos
27308,1,0.0427579345663762,pos
27309,7,0.170822726706912,pos
27310,1,-0.00280431493885216,neu
27311,0,0.155302412152765,pos
27312,1,0.0925400526314947,pos
27313,8,0.0828632130490872,pos
27314,8,0.401956413052569,pos
27315,6,0.0604831326115945,pos
27316,6,-0.0858156274311919,neg
27317,7,0.163172131923836,pos
27318,5,-0.0561261332658911,neg
27319,1,0.142589019988106,pos
27320,1,-0.174929332180265,neg
27321,0,-0.155310929430827,neg
27322,8,0.0948385141563328,pos
27323,1,0.132442603302244,pos
27324,6,0.0523645836555161,pos
27325,5,0.240000949617506,pos
27326,6,0.13026997680335,pos
27327,5,0.143586804861096,pos
27328,5,-0.0256191860489582,neg
27329,6,0.210106802672745,pos
27330,1,0.223417550849158,pos
27331,5,0.0785270769708934,pos
27332,7,0.172618301604499,pos
27333,4,0.157182618980379,pos
27334,7,0.179566719454379,pos
27335,6,0.0105145330081767,pos
27336,3,0.381525337906598,pos
27337,5,0.118916457210201,pos
27338,7,-0.00215653930170292,neu
27339,0,0.0864617054741011,pos
27340,1,0.238369363795215,pos
27341,0,0.0155424324671287,pos
27342,6,-0.228687701361793,neg
27343,4,0.166923548263591,pos
27344,6,0.545598344923592,pos
27345,5,0.167381488708656,pos
27346,5,0.248290443148122,pos
27347,0,0.0385410788588847,pos
27348,6,0.0710966378619548,pos
27349,4,0.0253624546073676,pos
27350,4,0.400190684139005,pos
27351,2,-0.0915466263975169,neg
27352,4,0.0156695207858683,pos
27353,5,0.152481266760218,pos
27354,5,0.109637815313122,pos
27355,2,0.162854631665575,pos
27356,3,0.049743302505324,pos
27357,8,0.207624031564,pos
27358,8,0.0312391886254851,pos
27359,6,0.161520804816326,pos
27360,5,0.0874619664727277,pos
27361,8,0.217632659050623,pos
27362,7,0.410112188846554,pos
27363,5,0.0900836365997755,pos
27364,3,-0.00337390179259452,neu
27365,6,0.29412508724631,pos
27366,7,-0.0118163338520172,neg
27367,6,-0.0205756516325446,neg
27368,3,0.245382763109593,pos
27369,5,0.0727252668993891,pos
27370,6,0.163833036050774,pos
27371,4,0.167048468144783,pos
27372,7,0.292449849936177,pos
27373,5,0.0390871996873008,pos
27374,6,0.301729279688291,pos
27375,4,0.126087083041391,pos
27376,6,-0.213301010921888,neg
27377,4,0.234485194075425,pos
27378,6,0.317317595862761,pos
27379,4,0.277308357629704,pos
27380,7,0.174801015054746,pos
27381,4,-0.0116735256504748,neg
27382,3,0.147540520236985,pos
27383,4,-0.13233019559772,neg
27384,7,0.342194294965297,pos
27385,7,0.299909529896454,pos
27386,1,0.349154922941978,pos
27387,6,0.0804570374122424,pos
27388,3,0.0535459389127792,pos
27389,6,0.063001601356697,pos
27390,4,-0.387145762036546,neg
27391,6,0.0802085375249624,pos
27392,7,0.131470167458703,pos
27393,5,0.0306076805031329,pos
27394,4,-0.140992071292618,neg
27395,0,0.142376132222833,pos
27396,8,0.114412596408181,pos
27397,8,0.04019098787431,pos
27398,5,0.118252321453186,pos
27399,5,0.13630202233348,pos
27400,3,0.391059490803099,pos
27401,4,0.385669741001881,pos
27402,7,0.617197707665544,pos
27403,3,0.169975362313243,pos
27404,4,0.317312119791303,pos
27405,5,0.173651494734584,pos
27406,5,0.367499784854593,pos
27407,5,0.122908059127311,pos
27408,0,-0.086085533819125,neg
27409,1,0.162552012053738,pos
27410,6,0.296881628525522,pos
27411,1,0.0342384254821844,pos
27412,1,0.286329451185989,pos
27413,1,0.378523689582915,pos
27414,4,0.291170330340276,pos
27415,2,0.154968003320082,pos
27416,5,0.356782568918479,pos
27417,1,0.397363750694021,pos
27418,5,-0.098300339286294,neg
27419,7,0.191413564882505,pos
27420,7,0.0193378687063767,pos
27421,1,0.11519549523949,pos
27422,8,0.294989182975132,pos
27423,4,0.13376355662219,pos
27424,1,0.347749515048878,pos
27425,4,0.321139234847593,pos
27426,5,0.0821315492826747,pos
27427,1,0.207654365281715,pos
27428,7,0.254884381791505,pos
27429,4,0.184766236014165,pos
27430,7,0.191558910106695,pos
27431,7,-0.197655501395738,neg
27432,1,0.0770024564472539,pos
27433,5,-0.0709908791013994,neg
27434,2,0.198565178428814,pos
27435,1,-0.21882021323828,neg
27436,1,-0.0434139746222523,neg
27437,8,0.176972168526993,pos
27438,3,0.029764674230233,pos
27439,4,-0.00147654590687634,neu
27440,6,0.0367739298245165,pos
27441,4,0.154831368987646,pos
27442,6,0.291256397008427,pos
27443,1,0.131380614415316,pos
27444,8,0.217486017665383,pos
27445,5,0.29176996511319,pos
27446,2,-0.368244170739964,neg
27447,1,0.036711725687639,pos
27448,6,0.336427282445692,pos
27449,5,0.278073027136998,pos
27450,6,0.17720485543285,pos
27451,6,0.00522918941768209,neu
27452,5,0.135330972019633,pos
27453,4,0.26016901097851,pos
27454,3,0.164400923064406,pos
27455,3,0.0743157351779138,pos
27456,6,0.143167249630016,pos
27457,0,0.10133016856386,pos
27458,7,0.258143510487608,pos
27459,4,0.212361421328404,pos
27460,7,0.239808328204273,pos
27461,4,0.203269746920577,pos
27462,1,0.163228116518425,pos
27463,0,-0.0704525814248189,neg
27464,6,0.230200351467438,pos
27465,5,0.112785832700722,pos
27466,5,-0.0654018573676544,neg
27467,5,0.233321617714517,pos
27468,3,0.132155672316376,pos
27469,3,0.428134378136812,pos
27470,7,0.124129100965328,pos
27471,8,0.161231257291461,pos
27472,8,-0.179447701019612,neg
27473,5,0.47180750582219,pos
27474,5,-0.09854770143469,neg
27475,6,-0.241500110396802,neg
27476,3,0.0114788878905929,pos
27477,0,0.207312929631848,pos
27478,1,0.0343582193003353,pos
27479,3,0.316780280434879,pos
27480,1,0.21563553388918,pos
27481,3,0.338960527838999,pos
27482,2,-0.0510325421918012,neg
27483,8,0.0485982364064316,pos
27484,7,0.286854947641227,pos
27485,5,0.325803039260408,pos
27486,8,0.296080790984916,pos
27487,8,0.00787976363531861,neu
27488,4,0.174537625312851,pos
27489,7,0.359432305871965,pos
27490,6,0.121522242282383,pos
27491,1,-0.0331510157959491,neg
27492,4,0.433001496718431,pos
27493,5,0.17698560837848001,pos
27494,3,0.256716429792787,pos
27495,7,-0.0317358097326518,neg
27496,2,-0.179118945622909,neg
27497,7,0.124607816387449,pos
27498,3,0.12345049967887,pos
27499,4,0.23525350420751,pos
27500,8,-0.122008270696206,neg
27501,4,0.145096935182794,pos
27502,7,-0.311363101279789,neg
27503,3,0.302044636118341,pos
27504,8,0.117179875916183,pos
27505,2,-0.303820603471613,neg
27506,3,0.344604972626377,pos
27507,7,0.206447661469486,pos
27508,6,0.178188632280876,pos
27509,5,0.00744247424468589,neu
27510,7,0.363493756893087,pos
27511,7,0.0569075240889105,pos
27512,6,0.330532284392591,pos
27513,7,0.148728672691267,pos
27514,7,0.0216957171360299,pos
27515,7,0.199032448089381,pos
27516,1,0.0337995658242196,pos
27517,7,0.164690616577312,pos
27518,6,0.274781480068998,pos
27519,6,0.251945701857285,pos
27520,8,0.14651719070672,pos
27521,1,0.0650768529498574,pos
27522,7,0.0828565920651165,pos
27523,4,0.226079584070342,pos
27524,1,0.0758388057910279,pos
27525,0,0.0204387609743841,pos
27526,3,0.465525365607922,pos
27527,1,0.216227239018591,pos
27528,7,0.140959899535344,pos
27529,6,0.238689686543264,pos
27530,5,0.282588096706658,pos
27531,4,0.243761392629224,pos
27532,6,-0.0747049834548944,neg
27533,6,0.00246249375821202,neu
27534,1,0.306191599538756,pos
27535,1,0.0383710307219723,pos
27536,1,-0.079227345446675,neg
27537,5,0.0577489397714734,pos
27538,7,0.0903821324076298,pos
27539,7,0.190882808120381,pos
27540,1,0.187908316036317,pos
27541,6,0.246011533828274,pos
27542,8,-0.177308176364603,neg
27543,7,0.228248637226601,pos
27544,7,0.131909626336924,pos
27545,7,0.199553641507195,pos
27546,7,0.297469192561775,pos
27547,7,0.212955004763725,pos
27548,7,0.0864683690492166,pos
27549,4,0.314476614132577,pos
27550,0,0.13387650293665,pos
27551,5,0.153454300284373,pos
27552,4,0.146734533443219,pos
27553,5,0.268932182174486,pos
27554,7,0.13026365274583,pos
27555,4,0.45322357685964,pos
27556,7,0.236436622242242,pos
27557,7,0.174200505626,pos
27558,1,0.104981598887435,pos
27559,5,0.226526488095536,pos
27560,5,0.10371395487635,pos
27561,6,0.22517650950594,pos
27562,3,-0.0648624751196213,neg
27563,0,0.293777286975594,pos
27564,0,0.0531037264878412,pos
27565,8,0.0663697898259983,pos
27566,8,0.0323866600548126,pos
27567,1,0.148369900789832,pos
27568,6,0.0148101702908754,pos
27569,8,0.047952888443539,pos
27570,5,0.108800106161353,pos
27571,7,0.231388520591375,pos
27572,6,0.0669687762079287,pos
27573,3,0.169395526110263,pos
27574,7,0.288847022061744,pos
27575,6,0.160909554193124,pos
27576,1,0.210838862589375,pos
27577,4,-0.00393925802886234,neu
27578,4,0.10155970396356,pos
27579,7,0.0929590249095497,pos
27580,7,0.0484648210730653,pos
27581,7,0.209939891078771,pos
27582,6,0.253487507840645,pos
27583,5,0.0412866313258705,pos
27584,7,0.110070647885559,pos
27585,7,0.0667177702087076,pos
27586,7,0.34772581104551,pos
27587,2,-0.270393778205128,neg
27588,5,0.316621935097329,pos
27589,7,0.188831514538169,pos
27590,1,0.251997240374571,pos
27591,3,0.125347156783217,pos
27592,5,0.13217590496657,pos
27593,4,0.151138958663382,pos
27594,6,0.209185814343921,pos
27595,5,0.251411927151619,pos
27596,0,0.0921379679329632,pos
27597,7,0.253213455032977,pos
27598,6,0.138349029119689,pos
27599,4,0.128558748731395,pos
27600,7,0.225527828681308,pos
27601,5,0.268764456528328,pos
27602,6,0.0185997265430748,pos
27603,4,0.509286079335448,pos
27604,5,0.276466368434146,pos
27605,5,0.291545514835486,pos
27606,1,-0.20047802997082,neg
27607,5,0.310377968476653,pos
27608,7,0.181123219731329,pos
27609,7,0.0965122892571247,pos
27610,7,0.225543332234192,pos
27611,6,0.271979210644119,pos
27612,5,0.35976888657989903,pos
27613,7,0.127596272003992,pos
27614,6,0.082668159529626,pos
27615,6,0.223201578401325,pos
27616,8,0.119114060580664,pos
27617,6,0.0352482899115681,pos
27618,1,0.135696732827684,pos
27619,1,0.232245028773418,pos
27620,1,0.211187316883111,pos
27621,1,0.212509101111842,pos
27622,6,0.43799562266401,pos
27623,7,0.221389599551655,pos
27624,0,-0.0656593638140082,neg
27625,3,0.099022319001589,pos
27626,0,0.0219599593899341,pos
27627,5,0.0304644869083184,pos
27628,8,0.236640304602489,pos
27629,7,0.110742968822238,pos
27630,3,0.177697641150108,pos
27631,3,0.249196311468855,pos
27632,5,0.163138648542537,pos
27633,5,0.104460333643089,pos
27634,4,0.181728894515838,pos
27635,8,0.0954209021198496,pos
27636,5,0.292416672398597,pos
27637,8,-0.128695493945045,neg
27638,0,0.146803384135323,pos
27639,2,0.153526687694818,pos
27640,6,-0.102532870003527,neg
27641,3,0.260496291438804,pos
27642,6,0.225723627022781,pos
27643,0,7.83944113602649e-4,neu
27644,6,0.234343231454266,pos
27645,6,0.0755121792464938,pos
27646,5,0.112856168760815,pos
27647,5,0.053095745166081,pos
27648,4,0.343954698206059,pos
27649,7,0.108837596984285,pos
27650,6,0.162418772050357,pos
27651,1,0.0608768789867391,pos
27652,2,0.189535451089875,pos
27653,7,0.26160093311644,pos
27654,1,0.180153626022754,pos
27655,1,-0.187867567571353,neg
27656,5,0.077190476898962,pos
27657,7,0.325459191909357,pos
27658,4,0.0867793065694671,pos
27659,4,0.20371090170948,pos
27660,5,-0.0818084322295367,neg
27661,6,-0.018973247026467,neg
27662,4,0.393239100503727,pos
27663,2,0.085638977875913,pos
27664,2,0.0478279914034049,pos
27665,7,0.286672828955376,pos
27666,6,0.350150351570042,pos
27667,0,0.0605809512453062,pos
27668,2,0.466973785269615,pos
27669,5,0.20760301803519501,pos
27670,3,0.150466350182951,pos
27671,3,0.318450593160826,pos
27672,1,0.335769604250808,pos
27673,5,0.174565093724906,pos
27674,8,0.252630948032763,pos
27675,1,0.0763221658385758,pos
27676,7,0.376810775425413,pos
27677,1,0.40979482331549,pos
27678,6,0.0913681185880756,pos
27679,4,0.15419951273068,pos
27680,3,0.0732282784701775,pos
27681,6,0.449856221395283,pos
27682,4,0.147364638832885,pos
27683,5,-0.0750560218927178,neg
27684,8,-0.261643280209153,neg
27685,5,0.0866470416762085,pos
27686,1,0.217226702836041,pos
27687,5,0.157033270532465,pos
27688,4,0.242435982818328,pos
27689,3,0.317154379928411,pos
27690,6,0.182256388568459,pos
27691,6,0.127357910165536,pos
27692,0,0.0892302439721299,pos
27693,7,-0.425864522871306,neg
27694,1,0.28848825864928,pos
27695,6,0.0171015225752417,pos
27696,6,-0.185415648230732,neg
27697,4,0.321404795183721,pos
27698,6,0.0504318525216592,pos
27699,4,0.169237227645031,pos
27700,6,0.490470682507369,pos
27701,1,0.0165017753420063,pos
27702,1,0.147509314672888,pos
27703,6,0.0553884004332271,pos
27704,3,0.26081029777085,pos
27705,8,0.188385001972063,pos
27706,8,0.109886209358548,pos
27707,7,0.25820073223848,pos
27708,7,0.250274924551756,pos
27709,3,0.194297216146399,pos
27710,4,-0.0422478333930231,neg
27711,6,0.0722511596998538,pos
27712,7,-0.118004779526339,neg
27713,6,0.369872457265669,pos
27714,1,0.0773369301399967,pos
27715,7,0.231472679095784,pos
27716,2,0.21120027097241,pos
27717,6,0.0723407809447826,pos
27718,5,0.257610305819527,pos
27719,2,0.0771978966536768,pos
27720,7,-0.0111836100829105,neg
27721,7,0.272637952650784,pos
27722,1,0.386217234273754,pos
27723,6,0.108592518066451,pos
27724,6,0.0842845185302296,pos
27725,1,0.0249541062488892,pos
27726,5,0.166788586038702,pos
27727,7,0.0309639986374845,pos
27728,1,-0.229503073079099,neg
27729,6,0.0266694664653984,pos
27730,4,0.128578205481206,pos
27731,7,0.155541939419049,pos
27732,5,0.0696151131158571,pos
27733,0,0.132328203177268,pos
27734,6,0.263275990114286,pos
27735,5,-0.141587833497048,neg
27736,1,-0.154045866538383,neg
27737,6,0.0518374144207373,pos
27738,6,0.135208012947905,pos
27739,3,-0.0695622154126668,neg
27740,7,0.178450377665646,pos
27741,5,0.0206434212757915,pos
27742,7,0.0581781014917819,pos
27743,4,0.0856672950607249,pos
27744,3,0.534208383525904,pos
27745,7,0.237471523239351,pos
27746,6,-0.0546744925178256,neg
27747,7,0.308153139929838,pos
27748,6,0.440809383917292,pos
27749,3,0.303553087513425,pos
27750,7,0.0639657161474276,pos
27751,7,0.195514308862236,pos
27752,6,0.208011662834097,pos
27753,6,0.13300643793294,pos
27754,8,0.431165249451779,pos
27755,3,0.279193811898014,pos
27756,6,0.492117894680529,pos
27757,7,-0.0163133990444012,neg
27758,6,0.509618091513461,pos
27759,2,-0.249693334010887,neg
27760,4,-0.0144392456877718,neg
27761,3,0.345234324632146,pos
27762,5,0.252620338531451,pos
27763,7,0.402520158957763,pos
27764,6,0.51774408010169,pos
27765,6,0.116666666666667,pos
27766,7,0.238840820000784,pos
27767,5,0.182643080071082,pos
27768,6,0.0556977569905709,pos
27769,5,0.0731700006941303,pos
27770,7,0.161837522595453,pos
27771,8,0.32086906627763,pos
27772,4,0.133028451948111,pos
27773,3,0.544071174596777,pos
27774,6,0.114113289952262,pos
27775,6,0.364103728078351,pos
27776,6,0.19295727128356,pos
27777,4,0.079956421715803,pos
27778,8,0.375277674973257,pos
27779,3,0.272677835405665,pos
27780,1,0.293148580133696,pos
27781,5,0.240279474616205,pos
27782,6,0.37185653483351,pos
27783,8,-0.017689028181149,neg
27784,7,-0.0814943284709274,neg
27785,6,0.0585732957833118,pos
27786,4,0.197794370971181,pos
27787,5,0.248434767370853,pos
27788,6,-0.0320397487641144,neg
27789,5,0.0288714851441372,pos
27790,4,0.213141957758731,pos
27791,7,-0.110782065248816,neg
27792,7,0.252544818358481,pos
27793,5,0.0720048964277237,pos
27794,7,0.253326350735571,pos
27795,3,0.0624749865441818,pos
27796,5,0.0643558562050359,pos
27797,1,0.146407868487172,pos
27798,6,0.0686801532748549,pos
27799,1,0.125201902970734,pos
27800,7,-0.236818635997786,neg
27801,3,0.437286716649067,pos
27802,0,0.277069777030655,pos
27803,8,0.0369290392117064,pos
27804,7,0.20729138047569,pos
27805,7,0.34181812686765,pos
27806,5,0.233600970889204,pos
27807,8,0.235404782443629,pos
27808,0,0.0385427351094962,pos
27809,6,-0.216850793991909,neg
27810,6,0.194587301438115,pos
27811,1,0.248757619210427,pos
27812,8,0.0991959366229422,pos
27813,5,0.149827174511864,pos
27814,2,0.281802468626711,pos
27815,0,0.129873677807302,pos
27816,4,0.12347136342781,pos
27817,1,0.0614271546232891,pos
27818,4,0.121188280685053,pos
27819,8,0.222656695688015,pos
27820,4,-0.116335677512507,neg
27821,8,-0.179348672656515,neg
27822,4,-0.103176933952729,neg
27823,2,0.169570428989699,pos
27824,1,0.289547700426601,pos
27825,6,0.444704036979547,pos
27826,7,0.147655602979911,pos
27827,6,0.270096613209772,pos
27828,1,0.388478401748772,pos
27829,4,0.0797708567619012,pos
27830,7,0.255432857836748,pos
27831,6,-0.0356369410092965,neg
27832,2,-0.11600628391004,neg
27833,7,-0.0133638499855364,neg
27834,8,-0.0988922810261176,neg
27835,1,0.236489247957897,pos
27836,4,0.0711116924308656,pos
27837,0,0.226388653001995,pos
27838,5,0.0825992209506938,pos
27839,4,0.0767234936828165,pos
27840,7,0.15480214988601,pos
27841,5,0.108532941873793,pos
27842,3,0.289734497496252,pos
27843,7,0.288196545805308,pos
27844,5,0.0916897209166688,pos
27845,1,0.281737808446593,pos
27846,7,-0.0594119781340502,neg
27847,8,0.105872617042801,pos
27848,5,0.157773768403546,pos
27849,6,0.205038122293336,pos
27850,6,0.142345193190091,pos
27851,4,-0.205413795786101,neg
27852,6,0.203849534708521,pos
27853,4,0.108059262597656,pos
27854,1,0.0316068146691912,pos
27855,8,0.312573107117052,pos
27856,8,0.111425128622486,pos
27857,6,0.0970883636019147,pos
27858,5,0.188162329584506,pos
27859,7,0.095490755127295,pos
27860,1,0.0542759548126493,pos
27861,8,0.0169649948610613,pos
27862,8,0.13948549812206,pos
27863,4,0.328354217062964,pos
27864,2,0.123456234920453,pos
27865,8,0.208796215890209,pos
27866,6,0.160964324266699,pos
27867,6,-0.0853396917404461,neg
27868,6,0.339508509489382,pos
27869,8,0.0583190936092124,pos
27870,4,0.150691648182032,pos
27871,0,0.140943355702044,pos
27872,7,0.298527629210752,pos
27873,4,0.0547768967117657,pos
27874,1,0.347703460247836,pos
27875,6,0.111937862098233,pos
27876,6,0.217530986660318,pos
27877,1,0.272545796980723,pos
27878,0,-0.255799701057028,neg
27879,5,0.213579337347859,pos
27880,6,0.259786450990631,pos
27881,8,0.194910519810364,pos
27882,1,0.1685934393026,pos
27883,7,0.0578747305122349,pos
27884,7,0.152196859526785,pos
27885,1,0.300695059012603,pos
27886,7,0.246169262258424,pos
27887,2,-0.0373887737297774,neg
27888,4,0.0143563909501601,pos
27889,7,0.0536338747113218,pos
27890,6,-0.020755425089315,neg
27891,4,0.259458903105729,pos
27892,6,0.159660318358748,pos
27893,4,0.239241382898083,pos
27894,4,0.267088391209743,pos
27895,4,0.188508089710415,pos
27896,4,0.413043653795685,pos
27897,3,0.225511984398935,pos
27898,6,0.0655947898396559,pos
27899,4,0.0267004606412382,pos
27900,2,-0.0336548137119788,neg
27901,7,0.00525553403937507,neu
27902,1,0.154930462970149,pos
27903,8,0.213539949870709,pos
27904,4,0.325093718845293,pos
27905,8,0.177098978019574,pos
27906,7,0.245563826182109,pos
27907,8,0.381083668916361,pos
27908,4,-0.0368112924761357,neg
27909,7,0.32773947730918,pos
27910,6,0.461730938793602,pos
27911,7,0.136098290635581,pos
27912,3,0.550892708393888,pos
27913,5,0.427198956196577,pos
27914,2,0.0119555744160166,pos
27915,7,0.288550132563828,pos
27916,0,0.187936741891843,pos
27917,4,0.242607323485846,pos
27918,7,0.258453968232387,pos
27919,4,0.1589451271938,pos
27920,3,0.0918187157067156,pos
27921,4,0.28438627340315,pos
27922,4,0.166782487985776,pos
27923,7,-0.195614139626469,neg
27924,5,0.187888510554852,pos
27925,6,0.195311678352389,pos
27926,0,-0.0162259607177527,neg
27927,6,0.0667468075990415,pos
27928,7,0.176689417314292,pos
27929,5,0.281169269572807,pos
27930,4,0.484275344341551,pos
27931,6,-0.0504036710944256,neg
27932,3,0.0593164063428142,pos
27933,1,0.162904278039543,pos
27934,4,0.00750702624471383,neu
27935,7,-0.0953626307429617,neg
27936,1,-0.0281974697608625,neg
27937,4,0.148877702193829,pos
27938,7,0.0121845251517311,pos
27939,6,0.372042517166865,pos
27940,2,-0.108444265561904,neg
27941,8,0.253306546135285,pos
27942,8,0.167066080102924,pos
27943,7,0.273743816507857,pos
27944,4,0.271224560890553,pos
27945,1,0.106701075385745,pos
27946,7,0.338461063556162,pos
27947,6,0.129233004385407,pos
27948,6,0.104487545674657,pos
27949,5,0.209307253665282,pos
27950,1,0.25587148045096,pos
27951,7,0.237803128851223,pos
27952,6,0.402351962904584,pos
27953,3,0.105839261138143,pos
27954,1,0.208170291798272,pos
27955,4,0.287766753824589,pos
27956,1,0.221475199538997,pos
27957,5,0.0777245263982564,pos
27958,6,0.257915904247426,pos
27959,5,0.239858868935987,pos
27960,8,-0.200697432641203,neg
27961,5,0.378867273575846,pos
27962,5,0.098162768845722,pos
27963,4,0.0698544958275504,pos
27964,7,0.186241535170373,pos
27965,6,0.260380843722776,pos
27966,7,0.324854947196998,pos
27967,5,0.313745912828957,pos
27968,5,0.193570048729134,pos
27969,4,0.0545299677168805,pos
27970,7,0.472330081355501,pos
27971,6,0.158655244084016,pos
27972,5,0.0749231888604344,pos
27973,7,0.0392011121124766,pos
27974,7,0.133186207954782,pos
27975,7,0.312069609792526,pos
27976,3,0.824208450075224,pos
